Purchase ID,Customer ID
892c04a7-9e30-4152-93cf-50b08eb2e453,0d9c561e-1f33-48b6-a435-60f129d36850
fea5d77b-b908-4e04-a8fe-6bb0d9330eba,4520e083-d00a-4365-b0ab-c83e9ab9852d
a92695df-c817-4a28-bf6b-17c02bd2f7bd,d48bc715-44c5-435f-9c4e-21d25ac9b43d
d119ebb5-bda6-4d1f-8ca7-cc3482172760,1577ec5f-a2ef-4b7d-a09d-1a59cff3641f
a0696377-0595-4b6b-9f04-2f8c05e3676b,88dd18c7-c874-41d9-9a10-d9aff9f095d7
028e357d-10f2-4794-9781-5f9a4e91a187,56c0a626-3996-4880-817f-bb88a815dd7e
b5c43a22-9f02-49e1-817a-611da9613702,e3f1d209-b41b-4beb-ad5f-8c302b5bad56
d05db3b7-e10c-4edf-9d86-7afe97c8dc76,db41e322-4538-44aa-9daf-68fd737c4b34
2e4cfa80-1d06-4ac4-8596-dc4f5a09feac,22da8628-8a49-4fdc-a231-b35b04e960bc
a2e18847-551b-4b16-ab0d-f56ecb409aca,a7a9910d-5ea3-4072-9163-8cbc6a47f58b
7ed12234-c4c1-49f9-a0d9-88086dcbef3d,0046b11a-6225-4980-a120-8170b34078eb
fbfecf3c-f52b-46d9-858c-bb80f9aeac35,5268e84d-f3fb-4903-a427-cd8e27f08734
a50ac003-55ac-4dc5-9749-a28b7e9c6afb,309e5483-8d72-4368-aee5-fadc90447eca
ce5d2a1b-474d-40bc-9fb2-2394e38ac55b,332a1cb0-45fb-4288-b0e4-a4a762bf3656
1cd2b96c-7e5c-4eb2-9cd9-37113220875c,21a18a03-c819-4ab7-bc76-7385ed2ea6fd
fe5322ec-be22-41b1-a80d-8144e0338b54,af0b731d-63d7-486c-8812-aa9b495fb578
8bdc3342-223d-4b76-90af-f3e34423c240,1b87e3f1-0012-48af-8f83-02aff9704391
83081de8-3c22-40b6-8445-1f1d279b0250,cde4d8fa-8d63-4f0c-9602-dfad1a5aa0a4
4ac8c751-9e8f-4cd8-be13-35093cb3764e,38af01f6-7ed2-420e-9dd3-99b12d455dfa
0fc7f5a8-3042-4850-8654-ee2793a65c71,95698a8e-d023-463e-a3ab-2454b5633804
8feb23c1-099a-4ca5-90d5-e9e64411d999,9b02667f-ea59-4253-b7f3-4bc1435aa3f5
9ec5e77e-8d7a-4936-ae78-246fa8923ace,9448cb55-e3fe-42ae-bc45-f9c4e9420078
85ea77bc-8e0c-42f3-a8c5-4334bafd33cb,c1c2e5b0-367d-4831-9c50-2abb50cd2e37
fc0c238e-37fe-40e0-9d4f-ef0f9249af5e,09b08720-1367-414a-a789-0e501c8616de
ecde4305-c029-41c1-98ba-f87a59d59a3a,bb0df545-4f7c-4a04-8b55-fde08e2fe35c
8527ac7e-7564-4feb-bda8-05d8439c385b,bbb396bf-6ac1-44aa-9e16-df616b58fd92
2e6955d3-4855-48d3-981a-4aefdc270ab5,a5141a00-b83c-4c24-90d4-1e03985d5301
af3d2ca7-a2f1-4957-8ea9-9c4cb3d5129e,aa0a636c-ece6-49ae-b625-eeb435d6b3a5
3ce905ba-fee8-4d4b-aef4-5e61464703ed,f07d4dd6-532d-4174-a98b-6269d296d023
f8ff4c7c-227b-4aad-b5c5-abc8805e7956,c8ac7cba-0530-4446-899b-ce31cc627fde
c28de05b-b5ab-4b58-92cd-49bfd8e8ab03,e276f701-31e7-46ad-8012-3a97264ca7eb
db1a70ff-47e0-400d-bbbc-cc0c756cdcb8,935a683f-44fd-4fba-9a50-45bc11e4f175
0bdbca7a-3aa2-4385-9b07-9d3003cffbf6,b8876a03-8766-4d4a-8a52-8cccf9b8936c
3f79c8db-7bf9-484f-bc7a-a726eddf073c,1d055188-da08-453e-8fcb-88bd06f0842a
1196f394-bca4-4c4e-91d9-904750ba6651,4289868d-36f7-4e80-83a7-919694d49f44
e3c49837-3891-4ae1-b917-6ee4d1c541d7,b5bd1522-f601-4934-a842-600ce884dd37
e0d20d2b-d43b-42ea-9244-cac2642255bb,250f4b79-fdec-4288-85eb-ebe08e031e2f
3af5de3e-23fb-4cc9-8b80-db9df4d39d11,b43e8dd5-fc61-449d-9cda-9c7ed1734606
236902df-d659-495b-baf7-c45ac439eee3,c0aa3cbe-74ff-466f-ac21-cede01aeb6f4
d8068a74-66e4-444a-b67e-acf09468b4b5,d3f80f64-d1f1-4ceb-b147-e131eeac440e
7500b509-eaa1-4959-8dfe-6ace97906d77,44d30211-0459-4031-9fee-8eda8bf09b13
25be1e24-f517-4dc2-828e-b25a106ecdc7,0aaa2e5e-94f9-49f3-b552-555f54224e1d
fb6bb139-0952-494d-bf46-733ab908e349,fbeeb344-20f2-4ab7-a505-7d9b8a425ebc
3e10ca3e-89b4-4662-ba30-f7f595edd198,ec3b356d-d6af-47de-bdfe-bafe0cc71787
635a7468-803c-4d62-a4b8-440cd03246a7,7beabb40-c545-41be-b927-8958f2ed9acf
d2960658-16fc-41ae-8fa8-83e474c57c75,fcfacb2c-756f-4f80-b434-ad83f3a12eac
920d560d-c918-46fc-a3c6-bf484b3feef5,811558b7-a54c-492c-883d-ed543de92ec3
de34eb5b-e23c-443e-b7ad-d342ea4e2ffa,87e6bf93-0a97-4202-af49-ae8317b1cd1e
e57eb1a2-e539-4fa4-ba9c-d44f9e419933,c22c1840-d27b-4a21-95ae-9b7aaed8cf58
f1981e10-5c4a-4e3a-8350-5eed7be45720,ae8de875-8132-4ee2-88a3-576fef1895ce
b8245308-654b-442b-b5ca-5f2707cf4b7f,7e3dcadf-7612-4435-b139-7639dba075ea
2caa04e5-0121-409f-88b7-d33eee3c028e,fe3e46bd-90cc-4cd2-9b8b-10561b5948ae
81a6abae-2519-4d2a-9f4d-0c3b99bfa96c,96c52deb-eb20-423e-80e0-f550d3e66560
aa285f3d-c564-4be2-b49a-a5268df9eb83,8f4f1ae2-9fb0-4c8f-9199-802f3937a995
5390a6a8-656f-43ac-9dd2-dc8c8b0b1d53,3cba0bf4-cd52-4bc9-87b5-26a778d067f5
846c47ff-b7d6-441d-90a0-6b3ca8077889,46d18789-9ee5-4fe1-8855-720d11396469
145af45e-9563-4743-9d93-4089f41839d3,4328b340-acd6-459c-9bdc-d119645094e7
bb60842d-3229-4fd6-b994-eaab05dc7a89,982231eb-22af-4c40-ba79-6212541c9c48
91968455-624f-4c7b-930c-e2d30edeb036,699c6bc3-2c74-44a2-a2e7-1adc743ed3cd
38fcf0f8-89ba-423d-9874-db02ab2ddb66,9870e212-41a4-4398-96c8-18bfdaababc4
4923e1b8-ade6-4d60-b8f6-a861deef5aa4,ee890d0e-689a-4f4c-8702-7ec3f75199df
8de8158f-97f4-4a3b-b915-9398fab9afc2,6e51a5e7-9e5d-47f5-a6d7-ca0d21349ef6
4b254e44-59b9-4491-8bcc-df2c7b9ebaa3,020ffd46-a683-4007-bdc6-f53d5c6c9c31
83033ce1-555a-4ebb-826d-bcec2824b79c,4757df4a-1d86-47b5-90d2-555c1b4b2da8
101edd40-b75c-4076-ace9-07eb780a9c81,4efafe9b-e07a-4973-9fdc-6345b04058cf
b0a78928-29db-4788-8fa0-073b8211559b,811558b7-a54c-492c-883d-ed543de92ec3
c026a034-a508-4c78-a478-2ea0705276e6,c4491a8a-16c2-4806-a8af-ff0b9d12d9cf
5a3f3b12-1ff7-4bae-87dc-d45cb37a30a6,64fa5ed1-2901-405e-ac50-10dc503309ad
f70272cd-bae5-4050-bf18-cb7d60bc22f1,ede7669d-98b0-40ca-8a4a-412ca70aaa82
1538c191-a15e-44ff-8fa1-660900137f18,55e1d0d3-d1f5-4cdd-9b55-007a92add2d5
56efd429-a3f7-4a79-9445-f101c41c8b4b,c22f9ae6-80cd-438b-a66b-18153df804db
19b85b7f-0945-47ca-b45d-0c73cb153d05,528a0006-2bda-482f-8ccc-ed40631758e5
da67ef58-2192-44b3-ab3b-46580c2440d5,3ef31032-76c9-43e3-9ae7-a7ddf5d86d2f
3608063a-1049-4891-bfeb-0bcc70359378,196a5b98-d2bc-40a9-a012-bd6e1db38303
b25ec1a3-8162-463c-a49f-61679ba9d8f7,f9ecd6f3-1b69-4788-83fe-4eec173b9a5d
21e21caf-0057-436a-8a87-a68c5bb85150,d72d9d8c-7b36-4fb9-9af1-6963fd06585d
b87d70d0-9b85-48b1-81f5-06bcb79fa687,0ea4c434-a807-47d1-8b9e-1d44d570c9c8
10245af0-4daf-4b95-9db2-b397e92b0e12,6b304407-fef1-42e0-9db8-bc077ffcd876
ec65b036-5d64-4391-8075-f74a82f17eba,25d2ee08-0a4f-4dac-b1cc-1e6d93d24f1e
4436105b-1f3f-4905-bd0f-a8836792d7c7,cd6c7ccf-a9c3-4f52-aed3-f2cb72bf6a3f
1742b9e9-ca9d-4b2f-8504-e0c26371c1e1,4fc42b67-29fd-467c-9f5e-de83850b0233
eb92a72b-966d-432f-95ec-42dffa64e4b3,6440403c-fb3d-4e92-84d2-296bc8e97734
ed7d7d1c-f16d-42cb-93b8-c75ca9f56adb,8e9f7af8-4f6d-4c10-8cca-ef0b3a6f9e3e
b9014b82-e1b1-4d6b-8d7f-d9e9b2a208b4,b3c77e88-1cff-41e9-a311-953a691dd2e3
3ce52a11-4cc9-459c-afbf-863e7e45c8a6,4428e36d-6ff9-4795-939f-0e09c73f6e3e
337ee1d7-94a1-4432-b642-37f381a1b426,165abadd-8b20-4c56-ace7-ef61988747bc
639ee49f-f5fc-4e35-9a7a-425ab87eecdd,066842fb-e892-454b-9138-e924936104a5
1a9b924e-83aa-4533-8099-6f16bcef3bfe,7a125353-48f5-4c55-9714-2d62a05ba3de
7e3d1d94-b903-409a-b932-44cb3616f964,b1548642-c35c-417d-84d4-12ad9d248884
cc27aefb-849e-4200-b9ec-013d2a7ff6f1,4d358ec9-fa76-4585-8708-17e30cce9db3
f8c552b1-c727-4ce9-91fe-bd237aec2b37,704b0dc4-202f-4657-a2cd-1bae5a73939c
62ed32bb-a292-49a1-90fc-293a69eaf46e,15d60d1a-04e3-4f92-8978-0aaf558bb6a5
cd0a6f65-8614-4e97-943c-8275322fc440,893c4c45-2ca1-4b90-959a-65606cdf30ce
81f41174-87ef-4a6c-be86-67e80df9e4ce,bb4c358e-4c3a-48c6-9381-2ce8d8a0082f
bf022143-1c48-489a-8515-34cc0159c034,9b244cb5-74e8-4398-80b8-be544113b7a0
3de3094b-e670-4c2d-831f-61a0f0add4d1,9a8f7431-6133-446c-9950-eac51381d6ea
4982f589-eb30-482f-9620-8121b59f5083,90a4cd60-59f8-4515-9be2-f8935a2d714d
948e2d7f-deaa-47a5-aaa7-fec25bb295b9,4068c3f5-b534-4007-93ca-8b3a0c3ec33d
de26651c-97fe-4355-a01b-cf2e29740c99,2561d563-47f3-4225-bca0-f29de46e027b
e2fddece-1344-4271-b7d9-321ef549049b,6ea35341-4891-4321-ad24-f47d0e8b8b7e
b7fd02b6-3c60-40a3-a1ca-fd711ce74087,1f332658-19ff-420f-9767-28d6da9e9b2e
63c15c38-6c1b-450c-b74c-a13d0c94ea27,e00f7107-adac-4c5e-acc1-962ca597c605
b95a3f47-d59f-45a6-8f59-8bf1ff5ce427,e551f58e-226c-41d2-93b9-0b81ab6cbdbf
d6743f81-4ea9-4835-b3ad-13c788afd50a,98917476-5f22-45ca-b589-d83b42b407f0
7017acf2-3e14-4c0e-916e-132e7d129a52,cd0e3799-eb07-4826-b7eb-fd8bf55ccf4a
b8de074b-7ae4-471a-960a-e2894461a0c6,420a676c-e0c6-42b0-981b-14c917ea88e6
553ea42a-34dc-42cd-b892-987e24773b18,3ae41862-81a0-4c62-aafb-a5ae167c0311
1870c32c-48f1-4443-ba74-4d983b7a4611,0e580a07-ee64-4385-8513-e811243efa39
50061ef5-ce76-4ce6-bb00-f32e4674e0b5,30f2a79d-0296-43ac-8711-b71dc253a8f5
f0d8af08-f999-4842-a9c6-0437fef07864,a67590df-146c-4626-a725-cfa9a6fd36d4
c21c3e9c-e1b1-4159-a26c-67b7447dc475,6a2957b8-15a7-4b59-8713-7102df7a1e40
9a966c02-be31-4bcc-939a-c385cf425fc8,e7b8fb33-2edc-42dd-af10-21722d2b22e1
0ca94c14-8d34-460c-a947-c2733c7e7b71,e8172760-1876-4fb8-91bd-290bcfbda286
a974c321-752d-4826-955b-3891dc75c401,dad6dd4f-4685-4623-b283-b209ebcdc8ab
bb40b7ff-da4c-4557-99f8-f0c95f97a4dd,68353da2-dbdb-43b1-961e-b5e9b9cfb70e
98419e5e-7e16-45ac-92a5-69814130bb2f,f369e31b-5679-45a8-8cae-06968206126e
937ddd14-65d2-469f-9ed9-162b6f710a74,82687620-0e2a-4e91-930f-51cd4bae640d
b5e93ddd-2bac-43b1-bafd-27e8b0e2ac92,fc9e7fa1-d428-44a0-bf3a-5a5695bce5ea
0d0dc688-a53c-407a-a899-4e1c3098e2d1,c44bde8f-60ea-430f-92c6-5055feffb2d4
1d7ef408-79eb-4f25-abc0-7b9bf53a620c,2589c98f-898f-4f84-b692-f990f15a0bf4
58d6e410-6517-43f7-aef8-99a3052c858a,414e5d00-ea11-4460-aa82-c6e9a86f3b58
a4afb913-77cd-407d-a73e-8a460d814e67,8d0c4e7d-5406-452e-a7a3-4c30c6eca388
d0aa8c3c-dffd-4441-8726-72021e7d9708,d96d75cc-2c1c-4025-aeb9-b739651e9a37
145b7967-52f1-46fd-bc55-eb862a5c49fc,e22eb8f9-e895-4b30-85e4-621afed2354b
c9d3166b-fb58-4213-a6ec-d625f6f119ce,6dc198af-aea1-41b3-9b3d-a149288fd3e2
96b1a988-300f-4bb0-8a19-93601e1c7c04,c6e64623-e87d-41eb-aecd-21b81dee3029
6ea44691-6acc-4173-b8d9-1cc81017b511,b2dbbdab-4ad1-4680-8c22-9aa71135c267
c591acd5-534b-41e6-a6ab-e399b2d3ed8e,c82cb5e2-93dd-4f4c-aff2-4a01e2bcab90
71e32690-4fd9-47b5-ac01-c63b546f0a2e,ee4c01c0-e45e-45da-b7b2-256d85537669
bf6f329a-9cc9-466e-8e7e-128b780a26b9,9bd2a486-5f22-415b-9e82-88589c553054
a6675626-a097-44ac-aa6b-69ab73dcf643,a189b7c3-1034-4ade-a0b6-d7ab251cd1b9
e6358e5e-66bf-4e09-9a4d-4456f806c554,cf10d3bb-f634-4f26-ae83-becb2c3cebb1
ace3ef34-792a-46a1-9f24-9c75f6e07d9d,75aa303d-3b6b-4a8f-a494-a1616745cbbf
76edbee6-5684-4bd6-99ad-768286193631,6f8ab4b5-1413-459d-b4ad-3910ed422d72
480e9cb9-9d03-4f49-941b-43d46cfea523,8af4bd41-cf35-4f88-9cb1-36d8d64affe5
6d91f743-ce8f-4e32-85fd-ea823f26dd9c,c9d0f60e-2d04-40e8-b061-7837336b05e0
6ca66903-2edb-4809-8ccb-2a36e6129959,de80ada0-a78c-482e-8d3c-60c2570fbac0
a3fe1c2c-bc06-4b5e-ba28-3a42b1efb9a0,38c26e58-82e7-4af9-a723-6c4d087d2169
3be8ad85-79be-4e53-b698-09dbccc7ac74,66b63699-469a-4f45-9267-9292f8d8c2c6
455fad17-5048-475b-8803-1f0520819935,fa40abc2-ba0a-4e84-9f1f-d2f8b92d9c4c
131c933e-5bb9-4395-9a4c-582632ceca36,b5bd1522-f601-4934-a842-600ce884dd37
68a55d4c-c4a6-461e-8094-b7d41db34846,dc23b32f-c6fd-4b9a-baa5-a5396a9b4ea6
2602f360-cb87-439a-b2de-6a479cb31d12,0ed95d27-3780-4497-8880-fdee4058d7e4
35a17e8c-01c0-4c68-993a-71bd3437af43,45955fb5-3000-4ef2-9ab8-6136c4470466
d5961586-6360-4764-adc9-658d99002f4a,f07d4dd6-532d-4174-a98b-6269d296d023
874fa08b-c935-493e-85bc-da0f62758c68,085400ab-0ba3-41c9-8f48-7bc4cfbeedf2
f0301227-b781-4d17-9d74-d92d4db221ac,d9d94c55-5b33-410a-afd1-e62317828eb7
50a44cf5-2849-40a8-9c3b-029f43de33e6,1e21d8aa-e39a-4f2f-ab06-5525f4592105
676e2c7c-4d7d-4e50-b775-8a2f48918118,f6cff8f8-d67a-4379-8d0e-c5e03910bbde
92c1f8ee-dad1-4582-8756-b01a224a3b4b,063b9156-62a2-4ed0-a508-69ee2d3d8a8b
132fe90e-4b10-47e1-9fc8-a6ab16a66c7d,7fcfac23-9652-466d-a962-205bc535cf97
6ebd8360-c513-4c12-af2e-6bf1680d95be,9448cb55-e3fe-42ae-bc45-f9c4e9420078
f8ff151c-0088-4001-b5a9-48c205a7afbb,aa9dca58-cd14-45aa-b57e-e374c65598f7
c2b29874-928f-4b0c-9e4b-bc66a4bf2d12,9f68a8ba-237c-4b52-b30f-90553b4ffff7
fcca84db-f757-4eb9-8f20-9f1a0e6b27ad,5268e84d-f3fb-4903-a427-cd8e27f08734
5033e8de-8cd9-4dbb-9ddf-79600f248453,0b35eb37-2d4c-4cdd-ac77-480d7393fcd0
bad217b0-429b-4c51-b060-38f258b6d98a,a65270a6-e787-4ea5-af7d-94b4fea6deb0
b35c6f95-6f64-428b-80a1-b45e542452be,ecd67d45-9179-40dc-ab88-54b59c956ea5
20688c67-e268-486a-831d-14971371e87d,c26e5367-3d30-4dd9-b2bd-d41760a421f6
b849c713-8a8e-4b50-a38e-59a78fa642ff,bd99d9e9-d7c5-42fc-82c0-fae699bccb68
e1f09f26-718c-4891-b85c-dd04aadc74a0,7f41b3e0-45dd-45cc-af67-31a0cc81b4ce
fd971bf1-9415-402f-b020-c26341d2b1b2,1f30a2cc-b8c4-49a7-a81f-b2ff14f55776
36a1e5f3-6f92-4817-8e4e-488bb48e7c11,307c5986-fc7e-4908-bfb4-29a60b7c5900
30f0ab5b-e028-4af5-980c-c459121c5808,5a7d89da-1e30-4418-aba5-9cf8d3a726ce
ac4a81fb-8b91-420c-9167-5c71239247cd,b621a69b-6c61-4fb0-a4e5-ffe4a2434b13
99eb7ce9-d403-4287-bf6b-bf41c2719068,4289868d-36f7-4e80-83a7-919694d49f44
242b5097-64d9-4dac-9513-0bf085fd22c2,9c1a823c-f5cf-42db-8ae8-ee654fb836a5
32e40f24-b92c-4e20-8278-594844cc5e2c,dfebc08f-5c48-4688-a977-625612a4b18a
c03ca629-ab87-4dcf-affe-00e10b0343a9,98704e07-f117-48cf-9574-5613469ef5d7
02abbbff-86a4-41e8-a356-791008fc5994,ddb6a611-b8a0-4772-bd96-60aaa3f7650d
9578d357-f9d3-4fe8-a41a-09f5dce62c07,ab469ae9-551d-460d-8fb0-d28cfad5e1ea
5835e3cf-906d-4bf5-9cc4-a1b241b16877,69048780-0a78-4a2c-81c4-5a15c5031fe9
7c186ea2-e01b-4c56-8f27-d983d2eed02b,92e0826f-a16d-4564-a8ec-b260ee287221
670661e4-045a-4bd8-b197-4904029cde5d,c3267acc-9209-4a56-bd87-b5113a2590c6
837e7e73-2180-4b7e-b551-ecfa3f3ca756,0b9513a5-8f38-495a-be33-10c38435a0de
6d90ded4-d048-40ac-a72c-7407d311c49a,fb2765ca-d9c6-4051-8596-b05895d76de9
18b89d1f-57f0-43f2-9aec-d6acdfb87c75,5860a1ea-9614-40ad-aa36-18335773aeba
0786c4b9-867b-45b1-b9ee-34fbd04254ce,777ad894-83cd-42ce-a12a-0860a712dd36
89b55dc7-1de1-4f29-be4e-a872dd21e8c4,d65c46e2-f423-4453-9bb7-163ca6365446
d3ce3afe-1f64-468f-ad7b-79818ad2f7cc,3f14f0d2-c348-4e70-8104-f6765b0cc027
adbb862e-9d07-4a06-85f3-cf09fe4a1fef,5db443d9-6e4e-43a2-a5bb-b40cb6397e62
ed790340-938b-4dde-9777-37a3185e716f,fc216744-a8c9-43ac-a679-e9dc45196720
b1c8eceb-238f-4fd7-baad-ace4782a2a50,e836bc62-7f21-41ae-9097-d77c4f70d5e4
f55ff4fd-2271-49a3-9c57-c7f4d2c7e4d9,468a75e7-bd38-4037-b3a2-50426e86744c
60145ceb-ce79-4f60-8e0f-098903042205,e76d3df6-4642-49c4-973f-56683b1e0755
6759b109-ad69-4e73-82f2-725c20f6e768,e64e2d2d-0547-4426-91fc-72e4b886496b
f0c8eefd-7fdf-4ee9-a7d9-a030222189af,e5f7ebbc-ba14-4891-ada9-5b8f5e4f168f
7fe4a276-99bb-4317-8961-7fd305878f0e,784a56bf-8345-4ea8-a9c4-1928b3c0da85
7d7b795f-ceb1-4124-873b-8a61e3a61744,a3ac86a1-3b0a-4a5e-9191-418e2ad5c2b1
89abd490-c5d4-4764-a15a-662af4b7f90d,57a3c827-c23f-45e8-bfca-86be7e3128e5
5d211af2-0edd-4a68-b82b-ed507eb9d221,b2bc125f-2cc2-446f-9d3e-09f89c8686b3
4d3caac5-5525-4041-b175-cf4e01b0b34d,e99ea627-80cd-4b16-b7b6-738315df4236
f45314a0-d3d9-463a-a818-29542208ea7c,d4654127-2735-4cbb-9bfe-1382281df172
7541bb25-e8d2-4c03-a06a-e30a0adca6e2,6389fccd-c98b-446e-bed2-5e1244e0ce76
09d9077d-5efc-47c3-9586-716663992596,1686fc1b-cffb-4923-b3b7-0a88714ecb52
4cad6dbf-68b1-4760-942e-9cfc13e2361b,e6882633-ced8-4f5b-b54a-d3dac248c8c2
247b8192-d99c-42d6-aaa4-525f551eb1cf,7519e3e7-fbb6-4c81-b29b-29dbde2344b2
506d146f-ca42-4ff0-bfb1-21168a632552,a26b8926-488c-4c9c-bd61-1221263f40df
37815be2-3373-4523-8024-084e1f5b91b0,0b895e53-a316-48c6-af7f-b5bff7804c01
4918c6e9-f9fa-4486-b199-b0728700befa,7a38cdc8-3003-4de3-ab42-e7ac17372c4c
884e74ca-b04f-45ec-8031-e5443ec835ec,f3bed1ff-c689-4258-9d07-00e0f0c9cf7f
e3bcacfb-e1f5-4ea3-8ce1-6da045aaaf7c,620162ca-e811-4a15-9f90-dbfb1a05f24f
c13e0122-30b1-4e5e-a5f0-c72c8a9d355a,dfe3230e-f7d1-4f84-98f0-da606dbdd64c
8277f601-fb89-42c2-aac3-89d0d95c991e,e61c577c-4551-475f-8360-55ff356bcd7f
87a5da6b-a0d6-4292-9d0a-e582b42cda99,77c37924-cfe9-4a08-8437-7d34ec59e170
1c75a226-7dd9-4622-8d43-365190b12a0f,ae8de875-8132-4ee2-88a3-576fef1895ce
5d0f7ae3-764b-4001-9250-1eee1ad41109,290bcd34-a182-417d-8f7d-76212874fe55
b3affb56-80d2-4623-b7a2-ae0a624f4df4,8f717e9c-1d73-4da0-ab86-1af698a64d5c
a95a649d-0421-479b-9483-6b5097ff7c92,b0b90b34-5274-4782-9e0f-6ccddc554f6b
4a1a8bd5-244a-4955-8511-6cd8794a621e,2dbeb9ed-6b3b-4d13-874f-4ea928cad52f
